"day","symbol","asset_type","open","high","low","close","volume"
"2022-07-21","V","stock","158.54","154.65","158.20","162.89","1060504"
"2022-07-20","BTC","crypto","25882.36000000","26421.05000000","24441.61000000","25757.14000000","2688416"
"2022-07-20","COST","stock","491.76","481.80","481.86","491.76","7021158"
"2022-07-20","ETH","crypto","3296.76000000","3601.55000000","3296.76000000","3502.56000000","265350"
"2022-07-20","JNJ","stock","279.72","279.72","284.46","285.19","11700566"
"2022-07-20","MSFT","stock","143.37","140.48","144.71","146.48","26029897"
"2022-07-20","PG","stock","44.60","44.60","45.13","45.70","2046689"
"2022-07-20","V","stock","156.86","156.86","159.38","159.79","1849838"
"2022-07-19","BTC","crypto","23289.75000000","26853.07000000","23289.75000000","25774.97000000","549665"
"2022-07-19","COST","stock","493.25","488.74","490.30","493.25","23514044"
"2022-07-19","ETH","crypto","3580.46000000","3580.46000000","3325.42000000","3407.59000000","698176"
"2022-07-19","JNJ","stock","282.55","272.91","278.36","282.55","1366285"
"2022-07-19","MSFT","stock","146.44","144.24","144.42","146.44","271219"
"2022-07-19","PG","stock","45.11","44.48","44.51","45.11","1152971"
"2022-07-19","V","stock","156.03","155.62","156.21","156.51","4077748"
"2022-07-18","BTC","crypto","23701.33000000","26625.11000000","23701.33000000","25499.47000000","2956339"
"2022-07-18","COST","stock","496.73","486.98","491.83","496.73","1714045"
"2022-07-18","ETH","crypto","3441.19000000","3614.47000000","3267.48000000","3437.06000000","1486039"
"2022-07-18","JNJ","stock","285.53","279.28","280.75","285.53","651755"
"2022-07-18","MSFT","stock","141.19","141.19","146.65","147.90","3155087"
"2022-07-18","PG","stock","44.85","44.72","44.92","44.98","5334261"
"2022-07-18","V","stock","163.73","156.69","157.46","163.73","13459850"
"2022-07-15","BTC","crypto","22946.73000000","26129.85000000","22946.73000000","25044.58000000","3901591"
"2022-07-15","COST","stock","497.31","492.92","494.98","497.31","4235514"
"2022-07-15","ETH","crypto","3404.36000000","3537.56000000","3356.27000000","3375.96000000","2168417"
"2022-07-15","JNJ","stock","278.93","278.43","288.15","296.92","4869511"
"2022-07-15","MSFT","stock","137.76","137.76","142.01","146.18","3947658"
"2022-07-15","PG","stock","44.25","44.25","44.77","45.11","1786640"
"2022-07-15","V","stock","158.47","153.89","163.08","169.16","3774916"
"2022-07-14","BTC","crypto","24366.06000000","25443.08000000","22038.41000000","24325.72000000","1584053"
"2022-07-14","COST","stock","491.31","491.31","496.82","503.03","9594397"
"2022-07-14","ETH","crypto","3662.15000000","3670.78000000","3386.54000000","3412.13000000","1806692"
"2022-07-14","JNJ","stock","268.30","268.30","280.60","287.36","7288079"
"2022-07-14","MSFT","stock","140.61","137.63","139.50","140.66","1189976"
"2022-07-14","PG","stock","44.20","43.78","44.37","45.12","6553926"
"2022-07-14","V","stock","154.98","154.50","156.91","158.99","817900"
"2022-07-13","BTC","crypto","21753.79000000","25583.71000000","21753.79000000","24085.64000000","744578"
"2022-07-13","COST","stock","486.08","486.08","488.46","488.74","3830323"
"2022-07-13","ETH","crypto","3807.08000000","3849.79000000","3627.27000000","3663.55000000","133467"
"2022-07-13","JNJ","stock","274.92","266.70","267.93","274.92","18809971"
"2022-07-13","MSFT","stock","144.37","139.70","139.72","144.37","10073244"
"2022-07-13","PG","stock","43.87","43.87","44.25","44.65","2154441"
"2022-07-13","V","stock","156.40","154.70","155.40","156.40","2053024"
"2022-07-12","BTC","crypto","21422.61000000","23916.78000000","21422.61000000","22913.55000000","747935"
"2022-07-12","COST","stock","490.70","485.41","486.10","490.70","4472994"
"2022-07-12","ETH","crypto","3947.91000000","4078.56000000","3571.71000000","3783.41000000","800751"
"2022-07-12","JNJ","stock","265.17","265.17","272.84","279.56","2310332"
"2022-07-12","MSFT","stock","146.95","138.25","144.31","147.55","9175549"
"2022-07-12","PG","stock","44.49","43.79","43.86","44.49","9943144"
"2022-07-12","V","stock","155.58","148.50","153.98","155.69","2716099"
"2022-07-11","BTC","crypto","21520.93000000","22614.40000000","20551.04000000","22245.96000000","3660261"
"2022-07-11","COST","stock","499.00","491.38","491.71","499.00","199972"
"2022-07-11","ETH","crypto","3732.15000000","3947.10000000","3626.68000000","3873.48000000","189201"
"2022-07-11","JNJ","stock","257.85","257.85","263.66","264.03","29060533"
"2022-07-11","MSFT","stock","148.57","144.21","146.49","148.57","12894161"
"2022-07-11","PG","stock","43.51","43.51","44.43","44.47","1818924"
"2022-07-11","V","stock","153.89","153.89","157.21","157.24","2578232"
"2022-07-08","BTC","crypto","23114.08000000","24950.25000000","23017.23000000","23179.40000000","7813938"
"2022-07-08","COST","stock","504.20","499.97","500.25","504.20","3254125"
"2022-07-08","ETH","crypto","3403.22000000","3553.09000000","3256.03000000","3289.57000000","600101"
"2022-07-08","JNJ","stock","260.90","258.35","258.51","260.90","961017"
"2022-07-08","MSFT","stock","150.24","145.91","147.17","150.24","897501"
"2022-07-08","PG","stock","43.45","43.36","43.48","43.63","828849"
"2022-07-08","V","stock","163.25","150.74","154.56","163.25","4559844"
"2022-07-07","BTC","crypto","23053.64000000","25445.78000000","23053.64000000","25000.47000000","3157380"
"2022-07-07","COST","stock","488.64","488.64","502.98","503.55","1517260"
"2022-07-07","ETH","crypto","3372.10000000","3569.04000000","3290.23000000","3439.55000000","3149250"
"2022-07-07","JNJ","stock","271.74","258.91","259.32","271.74","5561148"
"2022-07-07","MSFT","stock","149.99","149.99","151.04","151.15","7649671"
"2022-07-07","PG","stock","43.71","43.53","43.55","43.71","536867"
"2022-07-07","V","stock","162.63","159.16","164.00","165.07","3136652"
"2022-07-06","BTC","crypto","24680.78000000","26366.38000000","21673.46000000","23876.55000000","1242745"
"2022-07-06","COST","stock","488.40","485.93","487.85","490.53","9997173"
"2022-07-06","ETH","crypto","3571.56000000","3844.95000000","3317.89000000","3348.64000000","521199"
"2022-07-06","JNJ","stock","277.80","271.70","272.02","277.80","2123927"
"2022-07-06","MSFT","stock","150.14","146.84","149.60","153.51","4935886"
"2022-07-06","PG","stock","43.56","43.49","43.69","43.87","18100535"
"2022-07-06","V","stock","164.81","160.51","161.83","164.81","1557225"
"2022-07-05","BTC","crypto","25392.63000000","28521.00000000","22541.46000000","25291.99000000","1303472"
"2022-07-05","COST","stock","485.47","481.44","485.44","487.57","25394045"
"2022-07-05","ETH","crypto","3860.02000000","3912.12000000","3630.47000000","3635.32000000","1563866"
"2022-07-05","JNJ","stock","268.60","268.60","275.08","275.33","2392765"
"2022-07-05","MSFT","stock","153.12","150.39","151.26","153.12","525558"
"2022-07-05","PG","stock","43.40","43.40","43.86","43.91","5328653"
"2022-07-05","V","stock","174.16","165.05","165.41","174.16","2838369"
"2022-07-04","BTC","crypto","24356.22000000","26372.21000000","23163.71000000","25582.91000000","286397"
"2022-07-04","COST","stock","488.02","484.09","485.67","488.02","774809"
"2022-07-04","ETH","crypto","4120.36000000","4151.80000000","3727.50000000","3786.40000000","1401441"
"2022-07-04","JNJ","stock","271.65","268.92","269.01","271.65","19423028"
"2022-07-04","MSFT","stock","151.06","151.06","154.82","154.84","360633"
"2022-07-04","PG","stock","43.22","43.03","43.10","43.23","8460579"
"2022-07-04","V","stock","168.24","168.24","174.37","175.23","4451655"
"2022-07-01","BTC","crypto","24230.24000000","24324.42000000","22695.54000000","23919.17000000","1642021"
"2022-07-01","COST","stock","492.51","483.17","489.69","493.47","5459524"
"2022-07-01","ETH","crypto","3992.87000000","4382.48000000","3966.67000000","4220.18000000","2309186"
"2022-07-01","JNJ","stock","263.76","263.76","272.15","272.49","10374711"
"2022-07-01","MSFT","stock","152.70","151.00","151.73","152.70","2931094"
"2022-07-01","PG","stock","43.43","43.06","43.09","43.43","2258400"
"2022-07-01","V","stock","168.25","168.25","168.99","171.20","6714717"
"2022-06-30","BTC","crypto","21629.09000000","25420.53000000","21629.09000000","24308.14000000","1052205"
"2022-06-30","COST","stock","495.51","491.25","492.94","495.51","9960204"
"2022-06-30","ETH","crypto","4135.37000000","4235.57000000","3859.67000000","4014.12000000","1142901"
"2022-06-30","JNJ","stock","269.00","261.67","261.71","269.00","315444"
"2022-06-30","MSFT","stock","149.64","149.64","153.09","155.18","3603905"
"2022-06-30","PG","stock","42.78","42.78","43.49","43.77","4909336"
"2022-06-30","V","stock","161.00","161.00","167.20","171.46","5519503"
"2022-06-29","BTC","crypto","21374.90000000","22330.17000000","20454.93000000","21948.85000000","5910249"
"2022-06-29","COST","stock","492.78","492.78","493.41","493.53","11454734"
"2022-06-29","ETH","crypto","4335.96000000","4335.96000000","3951.26000000","4093.30000000","857581"
"2022-06-29","JNJ","stock","269.74","263.03","266.51","270.00","1980375"
"2022-06-29","MSFT","stock","146.27","146.27","150.60","150.81","20211399"
"2022-06-29","PG","stock","43.21","42.92","42.94","43.21","760988"
"2022-06-29","V","stock","156.53","156.53","161.64","163.10","6606416"
"2022-06-28","BTC","crypto","20581.32000000","22732.31000000","19739.44000000","21052.31000000","525405"
"2022-06-28","COST","stock","485.74","485.74","491.97","494.00","3677496"
"2022-06-28","ETH","crypto","4075.21000000","4361.51000000","3774.89000000","4284.80000000","3245502"
"2022-06-28","JNJ","stock","269.92","269.03","270.86","271.61","17191464"
"2022-06-28","MSFT","stock","147.66","145.86","148.10","149.53","5669643"
"2022-06-28","PG","stock","42.64","42.64","43.14","43.14","3147862"
"2022-06-28","V","stock","157.34","156.09","158.00","162.55","1056444"
"2022-06-27","BTC","crypto","22159.97000000","22658.81000000","20917.59000000","21213.24000000","987575"
"2022-06-27","COST","stock","488.40","482.62","485.07","488.40","1452230"
"2022-06-27","ETH","crypto","4052.02000000","4306.14000000","3947.99000000","4035.21000000","1090112"
"2022-06-27","JNJ","stock","257.57","257.57","266.94","280.23","12349308"
"2022-06-27","MSFT","stock","147.37","147.01","147.75","148.20","1501784"
"2022-06-27","PG","stock","42.31","42.31","42.75","42.84","1751915"
"2022-06-27","V","stock","157.71","155.59","155.70","159.29","2508984"
"2022-06-24","BTC","crypto","23440.11000000","24200.31000000","21469.79000000","23058.07000000","1046161"
"2022-06-24","COST","stock","485.18","485.18","489.47","489.49","20294040"
"2022-06-24","ETH","crypto","4124.65000000","4315.28000000","4002.74000000","4004.07000000","1471614"
"2022-06-24","JNJ","stock","262.56","254.47","259.48","263.34","2482630"
"2022-06-24","MSFT","stock","142.98","142.98","147.45","148.21","1383057"
"2022-06-24","PG","stock","42.30","42.24","42.36","42.47","5671342"
"2022-06-24","V","stock","159.19","158.07","158.47","159.19","7443356"
"2022-06-23","BTC","crypto","22763.41000000","23842.84000000","21680.82000000","22925.41000000","558158"
"2022-06-23","COST","stock","481.04","481.04","484.42","484.63","11781369"
"2022-06-23","ETH","crypto","4242.40000000","4383.40000000","4024.63000000","4227.65000000","1742658"
"2022-06-23","JNJ","stock","270.87","257.45","258.90","270.87","3800086"
"2022-06-23","MSFT","stock","139.23","139.23","144.23","144.57","365014"
"2022-06-23","PG","stock","42.45","42.17","42.18","42.45","2514337"
"2022-06-23","V","stock","157.20","157.20","158.98","159.19","2045603"
"2022-06-22","BTC","crypto","24974.91000000","24974.91000000","23240.20000000","23257.32000000","728675"
"2022-06-22","COST","stock","478.90","478.90","481.14","481.56","1946409"
"2022-06-22","ETH","crypto","4305.57000000","4317.34000000","4110.68000000","4193.09000000","8142613"
"2022-06-22","JNJ","stock","263.61","263.61","270.47","270.90","3731769"
"2022-06-22","MSFT","stock","141.67","139.17","139.67","141.67","1078607"
"2022-06-22","PG","stock","42.50","42.18","42.38","42.50","1129127"
"2022-06-22","V","stock","161.01","158.11","158.19","161.01","22579305"
"2022-06-21","BTC","crypto","24335.91000000","25475.47000000","23874.36000000","25189.61000000","784074"
"2022-06-21","COST","stock","479.59","473.13","479.92","482.38","523448"
"2022-06-21","ETH","crypto","4222.59000000","4438.74000000","4073.28000000","4209.97000000","1214671"
"2022-06-21","JNJ","stock","264.01","261.92","266.01","270.58","945350"
"2022-06-21","MSFT","stock","144.51","141.22","141.37","144.51","16373807"
"2022-06-21","PG","stock","42.01","41.85","42.54","43.13","4203382"
"2022-06-21","V","stock","161.38","160.88","161.62","162.38","13304440"
"2022-06-20","BTC","crypto","25383.14000000","25579.76000000","22257.45000000","25013.22000000","1129137"
"2022-06-20","COST","stock","477.18","474.34","481.55","490.12","971404"
"2022-06-20","ETH","crypto","4038.83000000","4318.75000000","3925.94000000","4183.81000000","879441"
"2022-06-20","JNJ","stock","266.21","258.61","263.29","270.32","1840190"
"2022-06-20","MSFT","stock","145.20","144.73","144.80","145.20","2209247"
"2022-06-20","PG","stock","42.14","41.97","42.25","42.81","4864967"
"2022-06-20","V","stock","154.74","154.74","161.77","166.36","3688847"
"2022-06-17","BTC","crypto","28038.41000000","28450.61000000","24989.91000000","26575.53000000","8225498"
"2022-06-17","COST","stock","478.90","475.49","478.98","480.59","4399828"
"2022-06-17","ETH","crypto","4186.74000000","4186.74000000","3874.05000000","4025.40000000","459077"
"2022-06-17","JNJ","stock","261.49","261.49","265.92","267.46","3965994"
"2022-06-17","MSFT","stock","142.47","142.47","144.53","145.71","10118986"
"2022-06-17","PG","stock","41.74","41.74","42.15","42.66","20464096"
"2022-06-17","V","stock","158.60","154.79","154.92","158.60","2848296"
"2022-06-16","BTC","crypto","27896.85000000","27989.72000000","26224.16000000","27180.86000000","1653845"
"2022-06-16","COST","stock","484.35","471.68","478.71","486.20","2087637"
"2022-06-16","ETH","crypto","4060.89000000","4127.86000000","3874.66000000","4061.04000000","1307079"
"2022-06-16","JNJ","stock","255.38","255.38","264.31","269.84","7545002"
"2022-06-16","MSFT","stock","138.85","138.85","141.30","141.70","115826"
"2022-06-16","PG","stock","41.37","41.37","41.77","42.43","1949532"
"2022-06-16","V","stock","161.38","158.68","160.77","165.40","831147"
"2022-06-15","BTC","crypto","30260.62000000","30340.08000000","27580.23000000","27584.21000000","2861738"
"2022-06-15","COST","stock","478.80","478.80","484.25","484.92","2644750"
"2022-06-15","ETH","crypto","4046.67000000","4221.19000000","3818.61000000","4026.25000000","653970"
"2022-06-15","JNJ","stock","258.97","242.00","256.68","273.84","17989324"
"2022-06-15","MSFT","stock","138.94","133.98","139.07","143.41","7928443"
"2022-06-15","PG","stock","41.31","41.31","41.42","41.42","3525460"
"2022-06-15","V","stock","165.12","160.36","163.54","166.42","1941806"
"2022-06-14","BTC","crypto","31693.36000000","33368.04000000","29766.75000000","29890.37000000","892585"
"2022-06-14","COST","stock","492.21","477.84","480.25","492.21","1273223"
"2022-06-14","ETH","crypto","4117.41000000","4326.46000000","3941.76000000","4115.38000000","1169412"
"2022-06-14","JNJ","stock","254.24","254.24","262.36","262.83","1392397"
"2022-06-14","MSFT","stock","142.81","133.25","138.57","143.54","1558922"
"2022-06-14","PG","stock","41.24","41.10","41.27","41.49","5824758"
"2022-06-14","V","stock","176.20","161.61","165.96","176.20","15858683"
"2022-06-13","BTC","crypto","30883.99000000","32444.18000000","30000.55000000","31418.38000000","2373416"
"2022-06-13","COST","stock","497.06","485.34","494.03","499.16","673491"
"2022-06-13","ETH","crypto","3918.12000000","4522.47000000","3918.12000000","4171.52000000","3201420"
